# Step Energy(kJ/mol) AcceptanceRatio R_ee R_g
    5150     0.151566E+22      0.1833      7.2497      2.3975
    5160     0.151566E+22      0.1831      7.2566      2.3957
    5170     0.151566E+22      0.1828      7.2566      2.3957
    5180     0.151566E+22      0.1826      6.9739      2.3951
    5190     0.151566E+22      0.1825      6.7514      2.3956
    5200     0.151566E+22      0.1823      6.8055      2.4003
    5210     0.151566E+22      0.1823      6.7004      2.4236
    5220     0.151566E+22      0.1822      6.7062      2.4223
    5230     0.151566E+22      0.1822      6.9682      2.4595
    5240     0.151566E+22      0.1819      6.9682      2.4595
    5250     0.151566E+22      0.1819      7.1382      2.4596
    5260     0.151536E+22      0.1817      6.7051      2.4380
    5270     0.151399E+22      0.1822      7.2624      2.4622
    5280     0.151399E+22      0.1820      7.2695      2.4627
    5290     0.151399E+22      0.1819      7.2772      2.4612
    5300     0.151384E+22      0.1821      7.4717      2.4727
    5310     0.151384E+22      0.1819      7.5308      2.4770
    5320     0.151384E+22      0.1816      7.5308      2.4770
    5330     0.151384E+22      0.1816      7.5343      2.4586
    5340     0.151384E+22      0.1815      7.4510      2.4516
    5350     0.151384E+22      0.1813      7.4259      2.4514
    5360     0.151384E+22      0.1812      7.4600      2.4532
    5370     0.151384E+22      0.1812      7.4665      2.4555
    5380     0.151356E+22      0.1810      7.4386      2.4550
    5390     0.147929E+22      0.1811      7.2986      2.4652
    5400     0.147929E+22      0.1809      7.0360      2.4592
    5410     0.147929E+22      0.1810      7.0704      2.4629
    5420     0.147250E+22      0.1810      7.0144      2.4663
    5430     0.147250E+22      0.1808      6.9852      2.4658
    5440     0.147250E+22      0.1811      6.6335      2.4660
    5450     0.147250E+22      0.1809      6.6177      2.4672
    5460     0.147250E+22      0.1808      6.6190      2.4663
    5470     0.147250E+22      0.1806      6.6923      2.4753
    5480     0.147226E+22      0.1807      6.9413      2.4882
    5490     0.147226E+22      0.1805      6.4938      2.5072
    5500     0.147226E+22      0.1807      6.3451      2.5219
    5510     0.147226E+22      0.1811      6.1012      2.5155
    5520     0.147226E+22      0.1810      6.1046      2.5042
    5530     0.145447E+22      0.1812      6.1172      2.5050
    5540     0.144849E+22      0.1810      6.0907      2.5044
    5550     0.142957E+22      0.1811      6.1125      2.5132
    5560     0.142957E+22      0.1808      6.1125      2.5132
    5570     0.142957E+22      0.1806      6.1843      2.5169
    5580     0.142957E+22      0.1805      6.1756      2.5156
    5590     0.142957E+22      0.1805      5.9299      2.5427
    5600     0.142957E+22      0.1802      5.9299      2.5427
    5610     0.142957E+22      0.1802      6.0369      2.5462
    5620     0.142957E+22      0.1804      6.2053      2.5559
    5630     0.142957E+22      0.1801      6.2053      2.5559
    5640     0.142766E+22      0.1800      6.2214      2.5573
    5650     0.142766E+22      0.1796      6.2214      2.5573
    5660     0.142766E+22      0.1797      6.3057      2.5617
    5670     0.142766E+22      0.1797      6.3990      2.5631
    5680     0.142766E+22      0.1799      6.3918      2.5530
    5690     0.142766E+22      0.1800      6.4963      2.5614
    5700     0.142752E+22      0.1800      6.4720      2.5606
    5710     0.142728E+22      0.1800      6.3075      2.5517
    5720     0.142728E+22      0.1797      6.3075      2.5517
    5730     0.142315E+22      0.1798      6.3328      2.5523
    5740     0.141631E+22      0.1801      6.4152      2.5545
    5750     0.140247E+22      0.1802      6.4129      2.5546
    5760     0.140247E+22      0.1800      6.4012      2.5550
    5770     0.139341E+22      0.1802      6.4612      2.5607
    5780     0.138994E+22      0.1806      6.4565      2.5564
    5790     0.138963E+22      0.1805      6.3202      2.5531
    5800     0.138963E+22      0.1803      6.3201      2.5531
    5810     0.138963E+22      0.1802      6.3153      2.5500
    5820     0.137049E+22      0.1802      6.4652      2.5582
    5830     0.136953E+22      0.1801      6.6115      2.5623
    5840     0.136950E+22      0.1801      6.6235      2.5625
    5850     0.136950E+22      0.1800      6.6300      2.5629
    5860     0.136840E+22      0.1802      6.4019      2.5528
    5870     0.136840E+22      0.1801      6.5084      2.5532
    5880     0.136840E+22      0.1801      6.2468      2.5700
    5890     0.136758E+22      0.1805      6.0734      2.5814
    5900     0.136758E+22      0.1805      6.1273      2.5831
    5910     0.136631E+22      0.1807      6.2667      2.5800
    5920     0.136601E+22      0.1814      6.7219      2.5945
    5930     0.136349E+22      0.1820      6.8401      2.5977
    5940     0.136127E+22      0.1818      6.8806      2.6001
    5950     0.136125E+22      0.1822      7.0562      2.6089
    5960     0.136125E+22      0.1826      6.8721      2.6088
    5970     0.136125E+22      0.1826      7.0387      2.5918
    5980     0.136125E+22      0.1824      7.0771      2.5865
    5990     0.136125E+22      0.1825      6.9574      2.5900
    6000     0.136125E+22      0.1825      7.2167      2.5938
    6010     0.136125E+22      0.1825      6.9201      2.5977
    6020     0.136125E+22      0.1827      6.9289      2.6199
    6030     0.136104E+22      0.1826      6.9172      2.6186
    6040     0.135949E+22      0.1828      6.8973      2.6311
    6050     0.131581E+22      0.1830      6.8330      2.6555
    6060     0.127470E+22      0.1828      6.6562      2.6458
    6070     0.127470E+22      0.1827      6.6560      2.6461
    6080     0.127375E+22      0.1829      7.1136      2.6513
    6090     0.127286E+22      0.1828      7.0393      2.6509
    6100     0.124490E+22      0.1830      7.0911      2.6523
    6110     0.124358E+22      0.1833      6.4955      2.6527
    6120     0.124358E+22      0.1833      6.6752      2.6821
    6130     0.124358E+22      0.1832      6.7597      2.6828
    6140     0.124358E+22      0.1831      6.6724      2.6945
    6150     0.124358E+22      0.1828      6.6724      2.6945
    6160     0.124343E+22      0.1830      6.2945      2.7112
    6170     0.117734E+22      0.1828      6.3016      2.7109
    6180     0.117734E+22      0.1827      6.3095      2.7109
    6190     0.113489E+22      0.1830      6.0356      2.7058
    6200     0.113489E+22      0.1832      5.9480      2.7064
    6210     0.113489E+22      0.1833      5.9733      2.7082
    6220     0.112739E+22      0.1841      6.5457      2.7663
    6230     0.112739E+22      0.1841      6.5635      2.7675
    6240     0.112739E+22      0.1840      6.6066      2.7857
    6250     0.112739E+22      0.1837      6.6066      2.7857
    6260     0.112739E+22      0.1835      6.6197      2.7863
    6270     0.112739E+22      0.1842      6.7802      2.8003
    6280     0.112739E+22      0.1841      7.1854      2.8247
    6290     0.112669E+22      0.1843      7.0765      2.8026
    6300     0.112669E+22      0.1843      6.9136      2.7886
    6310     0.112669E+22      0.1845      6.7318      2.7900
    6320     0.112669E+22      0.1843      6.9772      2.8126
    6330     0.112669E+22      0.1845      7.0846      2.8173
    6340     0.107551E+22      0.1847      7.2853      2.8005
    6350     0.107551E+22      0.1849      7.2825      2.7972
    6360     0.107551E+22      0.1849      7.4041      2.7962
    6370     0.107551E+22      0.1849      7.4197      2.7991
    6380     0.107551E+22      0.1853      7.2363      2.8252
    6390     0.107551E+22      0.1850      7.2363      2.8252
    6400     0.107551E+22      0.1847      7.2363      2.8252
    6410     0.107551E+22      0.1846      7.2369      2.8254
    6420     0.107551E+22      0.1847      7.1324      2.8451
    6430     0.107551E+22      0.1844      7.1324      2.8451
    6440     0.107551E+22      0.1843      7.3827      2.8562
    6450     0.100402E+22      0.1845      7.2703      2.8592
    6460     0.100111E+22      0.1845      7.2097      2.8606
    6470     0.100111E+22      0.1842      7.2097      2.8606
    6480     0.100101E+22      0.1841      7.2154      2.8608
    6490     0.996454E+21      0.1841      7.3791      2.8801
    6500     0.996454E+21      0.1840      7.4923      2.8784
    6510     0.996454E+21      0.1839      7.4388      2.8787
    6520     0.996454E+21      0.1837      7.4695      2.8795
    6530     0.996392E+21      0.1838      7.4517      2.8786
    6540     0.996392E+21      0.1835      7.4517      2.8786
    6550     0.996354E+21      0.1835      7.3059      2.8815
    6560     0.996354E+21      0.1832      7.3059      2.8815
    6570     0.996354E+21      0.1833      7.5384      2.9067
    6580     0.996354E+21      0.1830      7.5384      2.9067
    6590     0.996354E+21      0.1830      7.4571      2.9084
    6600     0.991934E+21      0.1832      7.2634      2.9199
    6610     0.991870E+21      0.1834      7.7570      2.9318
    6620     0.991870E+21      0.1832      7.6374      2.9430
    6630     0.982730E+21      0.1833      7.6442      2.9455
    6640     0.982634E+21      0.1833      7.7292      2.9437
    6650     0.982634E+21      0.1830      7.7292      2.9437
    6660     0.982634E+21      0.1829      7.8148      2.9548
    6670     0.965808E+21      0.1831      8.0253      2.9629
    6680     0.965808E+21      0.1828      8.0253      2.9629
    6690     0.953590E+21      0.1831      8.3887      3.0046
    6700     0.948658E+21      0.1831      8.1204      3.0013
    6710     0.948658E+21      0.1829      8.1204      3.0013
    6720     0.948658E+21      0.1829      7.9795      3.0021
    6730     0.948658E+21      0.1829      7.4456      2.9917
    6740     0.948658E+21      0.1828      7.5477      3.0054
    6750     0.933111E+21      0.1827      7.4932      3.0038
    6760     0.933111E+21      0.1827      7.3792      2.9945
    6770     0.933111E+21      0.1827      7.3975      2.9984
    6780     0.932446E+21      0.1830      7.5686      3.0097
    6790     0.932446E+21      0.1828      7.5686      3.0097
    6800     0.932446E+21      0.1829      7.6326      3.0133
    6810     0.932446E+21      0.1830      7.3154      3.0237
    6820     0.932446E+21      0.1828      7.3505      3.0268
    6830     0.932446E+21      0.1826      7.3505      3.0268
    6840     0.930895E+21      0.1827      7.3460      3.0344
    6850     0.930895E+21      0.1826      7.3396      3.0354
    6860     0.930895E+21      0.1825      7.6307      3.0505
    6870     0.910033E+21      0.1828      7.6581      3.0616
    6880     0.910033E+21      0.1827      7.6788      3.0652
    6890     0.907375E+21      0.1826      7.6679      3.0651
    6900     0.907375E+21      0.1828      7.9381      3.0766
    6910     0.907375E+21      0.1828      7.9873      3.0756
    6920     0.907375E+21      0.1825      7.9873      3.0756
    6930     0.903579E+21      0.1827      7.8545      3.0763
    6940     0.902333E+21      0.1827      8.1880      3.0926
    6950     0.902333E+21      0.1826      7.9980      3.1152
    6960     0.902290E+21      0.1828      7.5791      3.1273
    6970     0.902290E+21      0.1826      7.4773      3.1269
    6980     0.891022E+21      0.1827      7.7586      3.1413
    6990     0.891022E+21      0.1825      7.7506      3.1441
    7000     0.891022E+21      0.1824      8.0226      3.1559
    7010     0.870455E+21      0.1823      7.9249      3.1517
    7020     0.870455E+21      0.1823      7.5607      3.1376
    7030     0.870455E+21      0.1822      7.5550      3.1372
    7040     0.840023E+21      0.1824      7.3835      3.1216
    7050     0.840023E+21      0.1823      7.3578      3.1221
    7060     0.840022E+21      0.1823      7.3715      3.1165
    7070     0.838881E+21      0.1823      7.5740      3.1284
    7080     0.838881E+21      0.1823      7.8925      3.1519
    7090     0.838881E+21      0.1821      7.8925      3.1519
    7100     0.838881E+21      0.1820      7.8846      3.1538
    7110     0.838881E+21      0.1819      7.7869      3.1544
    7120     0.838881E+21      0.1820      7.8548      3.1844
    7130     0.838812E+21      0.1819      7.8697      3.1842
    7140     0.838812E+21      0.1821      8.2492      3.2003
    7150     0.838812E+21      0.1820      8.2669      3.2005
    7160     0.838811E+21      0.1818      8.1875      3.1968
    7170     0.838811E+21      0.1817      8.2107      3.1963
    7180     0.838811E+21      0.1816      8.2392      3.1975
    7190     0.838811E+21      0.1815      8.3088      3.2034
    7200     0.838808E+21      0.1814      8.3131      3.2035
    7210     0.838808E+21      0.1811      8.3131      3.2035
    7220     0.838799E+21      0.1810      8.2834      3.2022
    7230     0.838799E+21      0.1809      8.2734      3.2135
    7240     0.829250E+21      0.1812      8.0634      3.2098
    7250     0.829143E+21      0.1814      8.2550      3.2178
    7260     0.770409E+21      0.1813      8.2396      3.2186
    7270     0.750397E+21      0.1813      8.1473      3.2139
    7280     0.750397E+21      0.1810      8.1473      3.2139
    7290     0.750397E+21      0.1811      8.1521      3.2132
    7300     0.750397E+21      0.1808      8.1521      3.2132
    7310     0.750397E+21      0.1810      8.0865      3.2064
    7320     0.750397E+21      0.1810      8.1449      3.2098
    7330     0.750397E+21      0.1809      8.1592      3.2108
    7340     0.750397E+21      0.1808      8.0739      3.2293
    7350     0.750397E+21      0.1807      8.4266      3.2475
    7360     0.750397E+21      0.1804      8.4266      3.2475
    7370     0.750397E+21      0.1806      8.9136      3.2684
    7380     0.750397E+21      0.1804      8.9136      3.2684
    7390     0.750374E+21      0.1806      9.3943      3.2831
    7400     0.737203E+21      0.1807      9.3463      3.2763
    7410     0.737203E+21      0.1808      9.5055      3.2554
    7420     0.737203E+21      0.1809      9.2572      3.2310
    7430     0.737203E+21      0.1806      9.2572      3.2310
    7440     0.737203E+21      0.1805      9.2941      3.2395
    7450     0.737203E+21      0.1803      9.2941      3.2395
    7460     0.737203E+21      0.1804      9.5385      3.2435
    7470     0.737203E+21      0.1803      9.5278      3.2452
    7480     0.735514E+21      0.1803      9.6117      3.2667
    7490     0.735514E+21      0.1801      9.6117      3.2667
    7500     0.735514E+21      0.1803      9.6632      3.2848
    7510     0.735514E+21      0.1800      9.6632      3.2848
    7520     0.735514E+21      0.1801      9.6921      3.2942
    7530     0.735514E+21      0.1799      9.6900      3.3066
    7540     0.735514E+21      0.1800      9.7191      3.3170
    7550     0.734958E+21      0.1801      9.6312      3.3147
    7560     0.734903E+21      0.1802     10.2161      3.3268
    7570     0.734680E+21      0.1801     10.2010      3.3262
    7580     0.734203E+21      0.1799     10.0437      3.3195
    7590     0.734203E+21      0.1798     10.0785      3.3403
    7600     0.694762E+21      0.1800     10.0541      3.3355
    7610     0.694329E+21      0.1799     10.0776      3.3364
    7620     0.694329E+21      0.1798     10.0905      3.3357
    7630     0.692767E+21      0.1799      9.6649      3.3444
    7640     0.692708E+21      0.1798      9.6916      3.3446
    7650     0.692695E+21      0.1799      9.7930      3.3516
    7660     0.692695E+21      0.1799     10.2924      3.3802
    7670     0.692695E+21      0.1799     10.3084      3.4095
    7680     0.686979E+21      0.1801     10.8959      3.4222
    7690     0.686881E+21      0.1801     10.8956      3.4365
    7700     0.686881E+21      0.1801     10.8701      3.4457
    7710     0.686881E+21      0.1799     10.8701      3.4457
    7720     0.686854E+21      0.1799     11.0883      3.4572
    7730     0.686854E+21      0.1798     10.8171      3.4537
    7740     0.686854E+21      0.1796     10.8171      3.4537
    7750     0.686854E+21      0.1794     10.8171      3.4537
    7760     0.686854E+21      0.1794     10.7476      3.4393
    7770     0.686854E+21      0.1793     10.6789      3.4426
    7780     0.686854E+21      0.1792     10.5208      3.4402
    7790     0.686854E+21      0.1789     10.5208      3.4402
    7800     0.684507E+21      0.1788     10.5591      3.4388
    7810     0.684507E+21      0.1786     10.5591      3.4388
    7820     0.684507E+21      0.1786     10.6030      3.4456
    7830     0.684507E+21      0.1784     10.6030      3.4456
    7840     0.684387E+21      0.1784     10.7215      3.4494
    7850     0.684380E+21      0.1783     10.7250      3.4483
    7860     0.684380E+21      0.1785      9.8228      3.4521
    7870     0.684380E+21      0.1785      9.8741      3.4534
    7880     0.684380E+21      0.1786      9.4701      3.4558
    7890     0.684380E+21      0.1785      9.6892      3.4561
    7900     0.684380E+21      0.1782      9.6892      3.4561
    7910     0.684380E+21      0.1781      9.4222      3.4640
    7920     0.684212E+21      0.1780      9.4196      3.4639
    7930     0.684212E+21      0.1778      9.4196      3.4639
    7940     0.684212E+21      0.1776      9.4196      3.4639
    7950     0.684212E+21      0.1774      9.4196      3.4639
    7960     0.684193E+21      0.1773      9.4471      3.4651
    7970     0.684193E+21      0.1770      9.4471      3.4651
    7980     0.684193E+21      0.1769      9.3839      3.4652
    7990     0.684193E+21      0.1767      9.3839      3.4652
    8000     0.684193E+21      0.1766      9.3761      3.4652
    8010     0.684193E+21      0.1768      9.5094      3.4714
    8020     0.684193E+21      0.1768      9.4345      3.4695
    8030     0.682167E+21      0.1768      9.4174      3.4674
    8040     0.682167E+21      0.1769      9.3292      3.4623
    8050     0.682167E+21      0.1768      9.3192      3.4634
    8060     0.681993E+21      0.1773      9.3166      3.4696
    8070     0.681993E+21      0.1772      9.4467      3.4721
    8080     0.681993E+21      0.1771      9.4277      3.4870
    8090     0.681318E+21      0.1773      9.3608      3.4953
    8100     0.681318E+21      0.1770      9.3608      3.4953
    8110     0.681318E+21      0.1771      9.3845      3.4979
    8120     0.681241E+21      0.1771      9.5849      3.5291
    8130     0.681241E+21      0.1770      9.4500      3.5557
    8140     0.681241E+21      0.1768      9.4500      3.5557
    8150     0.681241E+21      0.1769      9.4312      3.5592
    8160     0.680941E+21      0.1770      9.3278      3.5567
    8170     0.680941E+21      0.1769      9.3427      3.5572
    8180     0.680941E+21      0.1769      9.2405      3.5484
    8190     0.680941E+21      0.1767      9.2405      3.5484
    8200     0.680941E+21      0.1766      9.0986      3.5490
    8210     0.680941E+21      0.1765      9.1010      3.5489
    8220     0.680878E+21      0.1766      8.8079      3.5501
    8230     0.680481E+21      0.1768      8.9776      3.5593
    8240     0.679741E+21      0.1767      9.1368      3.5600
    8250     0.677764E+21      0.1767      9.1753      3.5630
    8260     0.677764E+21      0.1769      9.7739      3.5868
    8270     0.677764E+21      0.1768      9.7506      3.5706
    8280     0.677732E+21      0.1768     10.1960      3.5981
    8290     0.677732E+21      0.1768     10.2454      3.5986
    8300     0.677732E+21      0.1767     10.2446      3.5986
    8310     0.677732E+21      0.1765     10.2446      3.5986
    8320     0.677732E+21      0.1766     10.3077      3.6122
    8330     0.677720E+21      0.1766     10.2690      3.6127
    8340     0.677720E+21      0.1766     10.3493      3.6261
    8350     0.676986E+21      0.1769     10.7743      3.6703
    8360     0.676986E+21      0.1768     10.4742      3.6471
    8370     0.676986E+21      0.1766     10.4742      3.6471
    8380     0.676986E+21      0.1764     10.4742      3.6471
    8390     0.676950E+21      0.1764     10.6747      3.6497
    8400     0.676950E+21      0.1765     10.9355      3.6526
    8410     0.676950E+21      0.1766     10.4145      3.6433
    8420     0.676950E+21      0.1764     10.4145      3.6433
    8430     0.676950E+21      0.1762     10.4145      3.6433
    8440     0.676950E+21      0.1759     10.4145      3.6433
    8450     0.676950E+21      0.1760     10.3909      3.6527
    8460     0.676950E+21      0.1759     10.4869      3.6635
    8470     0.676890E+21      0.1758     10.1506      3.6498
    8480     0.676890E+21      0.1758     10.2359      3.6486
    8490     0.676890E+21      0.1756     10.2359      3.6486
    8500     0.676890E+21      0.1755     10.2485      3.6498
    8510     0.676854E+21      0.1757     10.2940      3.6555
    8520     0.676854E+21      0.1756     10.8212      3.6796
    8530     0.676854E+21      0.1754     10.8212      3.6796
    8540     0.676854E+21      0.1756     10.9241      3.6835
    8550     0.676854E+21      0.1757     10.9069      3.6773
    8560     0.676854E+21      0.1756     11.0463      3.6903
    8570     0.676854E+21      0.1754     11.0463      3.6903
    8580     0.674682E+21      0.1756     10.6266      3.6823
    8590     0.674511E+21      0.1758     10.7528      3.6859
    8600     0.674505E+21      0.1758     10.6812      3.6846
    8610     0.674505E+21      0.1756     10.6812      3.6846
    8620     0.674505E+21      0.1755     10.7391      3.6786
    8630     0.674505E+21      0.1753     10.7391      3.6786
    8640     0.673137E+21      0.1752     10.7530      3.6787
    8650     0.673137E+21      0.1753     10.7130      3.6779
    8660     0.673137E+21      0.1751     10.7130      3.6779
    8670     0.673094E+21      0.1751     10.6102      3.6597
    8680     0.673094E+21      0.1750     10.6203      3.6599
    8690     0.673094E+21      0.1748     10.6203      3.6599
    8700     0.673094E+21      0.1746     10.6203      3.6599
    8710     0.673094E+21      0.1745     10.5150      3.6598
    8720     0.673094E+21      0.1744     10.5202      3.6601
    8730     0.673094E+21      0.1745     10.7018      3.6344
    8740     0.673094E+21      0.1743     10.7018      3.6344
    8750     0.672662E+21      0.1742     10.5253      3.6273
    8760     0.672662E+21      0.1741     10.5485      3.6654
    8770     0.672662E+21      0.1739     10.5485      3.6654
    8780     0.672662E+21      0.1738     10.6128      3.6650
    8790     0.672662E+21      0.1736     10.6128      3.6650
    8800     0.672662E+21      0.1735     10.6168      3.6650
    8810     0.672662E+21      0.1736     10.5514      3.6885
    8820     0.672552E+21      0.1737     10.4859      3.6884
    8830     0.672552E+21      0.1737     10.3776      3.6855
    8840     0.672552E+21      0.1735     10.3776      3.6855
    8850     0.672552E+21      0.1733     10.3776      3.6855
    8860     0.672552E+21      0.1731     10.3776      3.6855
    8870     0.672552E+21      0.1729     10.3776      3.6855
    8880     0.672552E+21      0.1727     10.3776      3.6855
    8890     0.672552E+21      0.1728     10.0394      3.7134
    8900     0.672491E+21      0.1728     10.2714      3.7163
    8910     0.672491E+21      0.1727     10.4172      3.7201
    8920     0.672491E+21      0.1725     10.4172      3.7201
    8930     0.672491E+21      0.1725     10.4355      3.7210
    8940     0.672491E+21      0.1724     10.5168      3.7234
    8950     0.672491E+21      0.1722     10.5168      3.7234
    8960     0.672491E+21      0.1721     10.7666      3.7295
    8970     0.672491E+21      0.1719     10.7666      3.7295
    8980     0.672491E+21      0.1717     10.7666      3.7295
    8990     0.672491E+21      0.1717     10.7814      3.7325
    9000     0.672491E+21      0.1716     10.7814      3.7325
    9010     0.672491E+21      0.1714     10.7814      3.7325
    9020     0.672491E+21      0.1712     10.7814      3.7325
    9030     0.672491E+21      0.1710     10.7814      3.7325
    9040     0.672484E+21      0.1709     10.1240      3.7272
    9050     0.672484E+21      0.1707     10.1240      3.7272
    9060     0.671848E+21      0.1708     10.0691      3.7319
    9070     0.671848E+21      0.1707     10.3682      3.7430
    9080     0.671848E+21      0.1705     10.3682      3.7430
    9090     0.671848E+21      0.1705     10.2975      3.7702
    9100     0.671848E+21      0.1704     10.2691      3.7734
    9110     0.671848E+21      0.1704     10.2762      3.7548
    9120     0.671848E+21      0.1703      9.9167      3.7583
    9130     0.671848E+21      0.1702      9.8617      3.7671
    9140     0.671848E+21      0.1701      9.9467      3.7689
    9150     0.667041E+21      0.1703      9.7696      3.7740
    9160     0.667041E+21      0.1702      9.8123      3.7751
    9170     0.663208E+21      0.1703      9.7993      3.7756
    9180     0.663107E+21      0.1704      9.8062      3.7814
    9190     0.663107E+21      0.1703     10.0834      3.7868
    9200     0.663107E+21      0.1702     10.1947      3.7938
    9210     0.663107E+21      0.1700     10.1947      3.7938
    9220     0.663107E+21      0.1700     10.3890      3.8135
    9230     0.663107E+21      0.1698     10.3890      3.8135
    9240     0.663097E+21      0.1697     10.4996      3.8177
    9250     0.663097E+21      0.1695     10.4996      3.8177
    9260     0.663097E+21      0.1694     10.5043      3.8172
    9270     0.663097E+21      0.1693     10.5043      3.8172
    9280     0.663097E+21      0.1692     10.5505      3.8204
    9290     0.663097E+21      0.1692     10.7076      3.8231
    9300     0.663097E+21      0.1690     10.7076      3.8231
    9310     0.663097E+21      0.1690     10.6437      3.8362
    9320     0.663097E+21      0.1690     10.9215      3.8458
    9330     0.663073E+21      0.1689     10.8367      3.8441
    9340     0.660970E+21      0.1690     10.9716      3.8516
    9350     0.660920E+21      0.1691     11.4560      3.8676
    9360     0.660920E+21      0.1689     11.4560      3.8676
    9370     0.660920E+21      0.1687     11.4560      3.8676
    9380     0.660920E+21      0.1686     11.4560      3.8676
    9390     0.660853E+21      0.1686     11.4734      3.8667
    9400     0.660853E+21      0.1684     11.4734      3.8667
    9410     0.660853E+21      0.1682     11.4734      3.8667
    9420     0.660853E+21      0.1683     11.8583      3.8857
    9430     0.660853E+21      0.1681     11.8583      3.8857
    9440     0.660853E+21      0.1681     12.1692      3.9068
    9450     0.660853E+21      0.1680     12.2179      3.9140
    9460     0.660853E+21      0.1679     12.2179      3.9140
    9470     0.660853E+21      0.1678     12.2127      3.9130
    9480     0.660847E+21      0.1678     11.6409      3.9108
    9490     0.660847E+21      0.1680     11.3363      3.9272
    9500     0.653227E+21      0.1681     11.3051      3.9196
    9510     0.653227E+21      0.1680     11.3405      3.9208
    9520     0.653227E+21      0.1680     11.3425      3.9210
    9530     0.647907E+21      0.1680     11.0987      3.9078
    9540     0.647907E+21      0.1679     11.0304      3.9066
    9550     0.647907E+21      0.1682     12.0845      3.9424
    9560     0.647894E+21      0.1684     12.0858      3.9548
    9570     0.647894E+21      0.1682     12.0858      3.9548
    9580     0.647894E+21      0.1682     12.2110      3.9434
    9590     0.647894E+21      0.1680     12.2110      3.9434
    9600     0.647890E+21      0.1679     12.3613      3.9480
    9610     0.646787E+21      0.1678     12.4103      3.9485
    9620     0.635669E+21      0.1679     12.4860      3.9503
    9630     0.635669E+21      0.1678     12.5174      3.9504
    9640     0.635646E+21      0.1677     12.6799      3.9540
    9650     0.635646E+21      0.1677     12.6463      3.9574
    9660     0.635080E+21      0.1676     12.6533      3.9577
    9670     0.635080E+21      0.1675     12.7145      3.9614
    9680     0.635080E+21      0.1676     12.4488      3.9622
    9690     0.635080E+21      0.1675     12.4389      3.9618
    9700     0.635079E+21      0.1674     12.4522      3.9617
    9710     0.635079E+21      0.1673     12.4522      3.9617
    9720     0.635079E+21      0.1671     12.4522      3.9617
    9730     0.635079E+21      0.1671     12.6563      3.9683
    9740     0.635079E+21      0.1669     12.6563      3.9683
    9750     0.635079E+21      0.1670     12.6937      3.9685
    9760     0.635079E+21      0.1669     12.6905      3.9706
    9770     0.635078E+21      0.1671     12.7246      3.9733
    9780     0.634991E+21      0.1672     12.4845      3.9918
    9790     0.573838E+21      0.1672     12.5801      3.9936
    9800     0.573838E+21      0.1671     12.6936      4.0138
    9810     0.572994E+21      0.1671     12.7076      4.0151
    9820     0.572994E+21      0.1670     12.7398      4.0147
    9830     0.572994E+21      0.1670     12.7810      4.0439
    9840     0.572994E+21      0.1669     12.7810      4.0439
    9850     0.572994E+21      0.1668     12.8009      4.0433
    9860     0.572994E+21      0.1667     12.9208      4.0542
    9870     0.572994E+21      0.1667     13.8060      4.0848
    9880     0.572994E+21      0.1666     13.6820      4.0850
    9890     0.572994E+21      0.1666     13.5220      4.0905
    9900     0.572994E+21      0.1666     13.4763      4.0914
    9910     0.572994E+21      0.1664     13.4763      4.0914
    9920     0.572994E+21      0.1662     13.4763      4.0914
    9930     0.572994E+21      0.1662     13.4817      4.0917
    9940     0.572994E+21      0.1662     13.5754      4.0943
    9950     0.572994E+21      0.1660     13.5754      4.0943
    9960     0.568218E+21      0.1661     13.4845      4.0905
    9970     0.568218E+21      0.1659     13.4845      4.0905
    9980     0.568218E+21      0.1658     13.4756      4.0899
    9990     0.568218E+21      0.1657     13.4756      4.0899
   10000     0.568218E+21      0.1655     13.4756      4.0899
