x y z
0.585859 1.919192 -0.741197
0.585859 1.969697 -0.749592
0.585859 2.020202 -0.756076
0.585859 2.070707 -0.760631
0.585859 2.121212 -0.763246
0.585859 2.171717 -0.763916
0.585859 2.222222 -0.762636
0.585859 2.272727 -0.759412
0.585859 2.323232 -0.754252
0.585859 2.373737 -0.747167
0.585859 2.424242 -0.738178
0.585859 2.474747 -0.727306
0.585859 2.525253 -0.714579
0.585859 2.575758 -0.700030
0.585859 2.626263 -0.683695
0.585859 2.676768 -0.665617
0.585859 2.727273 -0.645841
0.585859 2.777778 -0.624419
0.585859 2.828283 -0.601404
0.585859 2.878788 -0.576855
0.585859 2.929293 -0.550835
0.585859 2.979798 -0.523411
0.585859 3.030303 -0.494652
0.585859 3.080808 -0.464631
0.585859 3.131313 -0.433425
0.585859 3.181818 -0.401114
0.585859 3.232323 -0.367780
0.585859 3.282828 -0.333508
0.585859 3.333333 -0.298386
0.585859 3.383838 -0.262502
0.585859 3.434343 -0.225949
0.585859 3.484848 -0.188820
0.585859 3.535354 -0.151210
0.585859 3.585859 -0.113214
0.585859 3.636364 -0.074929
0.585859 3.686869 -0.036453
0.585859 3.737374 0.002116
0.585859 3.787879 0.040680
0.585859 3.838384 0.079139
0.585859 3.888889 0.117397
0.585859 3.939394 0.155356
0.585859 3.989899 0.192918
0.585859 4.040404 0.229989
0.585859 4.090909 0.266473
0.585859 4.141414 0.302277
0.585859 4.191919 0.337311
0.585859 4.242424 0.371484
0.585859 4.292929 0.404710
0.585859 4.343434 0.436904
0.585859 4.393939 0.467983
0.585859 4.444444 0.497869
0.585859 4.494949 0.526486
0.585859 4.545455 0.553759
0.585859 4.595960 0.579621
0.585859 4.646465 0.604004
0.585859 4.696970 0.626848
0.585859 4.747475 0.648092
0.585859 4.797980 0.667684
0.585859 4.848485 0.685573
0.585859 4.898990 0.701713
0.585859 4.949495 0.716064
0.585859 5.000000 0.728589
0.606061 0.000000 0.405690
0.606061 0.050505 0.374826
0.606061 0.101010 0.343006
0.606061 0.151515 0.310311
0.606061 0.202020 0.276825
0.606061 0.252525 0.242633
0.606061 0.303030 0.207823
0.606061 0.353535 0.172482
0.606061 0.404040 0.136701
0.606061 0.454545 0.100572
0.606061 0.505051 0.064186
0.606061 0.555556 0.027637
0.606061 0.606061 -0.008983
0.606061 0.656566 -0.045580
0.606061 0.707071 -0.082061
0.606061 0.757576 -0.118332
0.606061 0.808081 -0.154302
0.606061 0.858586 -0.189878
0.606061 0.909091 -0.224970
0.606061 0.959596 -0.259488
0.606061 1.010101 -0.293345
0.606061 1.060606 -0.326453
0.606061 1.111111 -0.358729
0.606061 1.161616 -0.390090
0.606061 1.212121 -0.420456
0.606061 1.262626 -0.449750
0.606061 1.313131 -0.477897
0.606061 1.363636 -0.504825
0.606061 1.414141 -0.530466
0.606061 1.464646 -0.554754
0.606061 1.515152 -0.577627
0.606061 1.565657 -0.599028
0.606061 1.616162 -0.618900
0.606061 1.666667 -0.637194
0.606061 1.717172 -0.653864
0.606061 1.767677 -0.668865
0.606061 1.818182 -0.682161
0.606061 1.868687 -0.693718
0.606061 1.919192 -0.703505
0.606061 1.969697 -0.711498
0.606061 2.020202 -0.717677
0.606061 2.070707 -0.722025
0.606061 2.121212 -0.724532
0.606061 2.171717 -0.725192
0.606061 2.222222 -0.724002
0.606061 2.272727 -0.720965
0.606061 2.323232 -0.716090
0.606061 2.373737 -0.709389
0.606061 2.424242 -0.700879
0.606061 2.474747 -0.690581
0.606061 2.525253 -0.678522
0.606061 2.575758 -0.664733
0.606061 2.626263 -0.649249
0.606061 2.676768 -0.632109
0.606061 2.727273 -0.613356
0.606061 2.777778 -0.593040
0.606061 2.828283 -0.571211
0.606061 2.878788 -0.547926
0.606061 2.929293 -0.523243
0.606061 2.979798 -0.497226
0.606061 3.030303 -0.469941
0.606061 3.080808 -0.441457
0.606061 3.131313 -0.411848
0.606061 3.181818 -0.381188
0.606061 3.232323 -0.349556
0.606061 3.282828 -0.317033
0.606061 3.333333 -0.283701
0.606061 3.383838 -0.249646
0.606061 3.434343 -0.214954
0.606061 3.484848 -0.179714
0.606061 3.535354 -0.144015
0.606061 3.585859 -0.107949
0.606061 3.636364 -0.071608
0.606061 3.686869 -0.035085
0.606061 3.737374 0.001528
0.606061 3.787879 0.038137
0.606061 3.838384 0.074649
0.606061 3.888889 0.110971
0.606061 3.939394 0.147010
0.606061 3.989899 0.182673
0.606061 4.040404 0.217871
0.606061 4.090909 0.252513
0.606061 4.141414 0.286511
0.606061 4.191919 0.319779
0.606061 4.242424 0.352231
0.606061 4.292929 0.383785
0.606061 4.343434 0.414360
0.606061 4.393939 0.443878
0.606061 4.444444 0.472265
0.606061 4.494949 0.499447
0.606061 4.545455 0.525355
0.606061 4.595960 0.549923
0.606061 4.646465 0.573089
0.606061 4.696970 0.594794
0.606061 4.747475 0.614982
0.606061 4.797980 0.633601
0.606061 4.848485 0.650605
0.606061 4.898990 0.665949
0.606061 4.949495 0.679595
0.606061 5.000000 0.691508
0.626263 0.000000 0.383865
0.626263 0.050505 0.354748
0.626263 0.101010 0.324727
0.626263 0.151515 0.293877
0.626263 0.202020 0.262278
0.626263 0.252525 0.230010
0.626263 0.303030 0.197156
0.626263 0.353535 0.163798
0.626263 0.404040 0.130023
0.626263 0.454545 0.095917
0.626263 0.505051 0.061565
0.626263 0.555556 0.027057
0.626263 0.606061 -0.007520
0.626263 0.656566 -0.042078
0.626263 0.707071 -0.076529
0.626263 0.757576 -0.110785
0.626263 0.808081 -0.144758
0.626263 0.858586 -0.178362
0.626263 0.909091 -0.211511
0.626263 0.959596 -0.244120
0.626263 1.010101 -0.276107
0.626263 1.060606 -0.307390
0.626263 1.111111 -0.337889
0.626263 1.161616 -0.367527
0.626263 1.212121 -0.396227
0.626263 1.262626 -0.423916
0.626263 1.313131 -0.450525
0.626263 1.363636 -0.475984
0.626263 1.414141 -0.500230
0.626263 1.464646 -0.523200
0.626263 1.515152 -0.544836
0.626263 1.565657 -0.565082
0.626263 1.616162 -0.583888
0.626263 1.666667 -0.601204
0.626263 1.717172 -0.616987
0.626263 1.767677 -0.631196
0.626263 1.818182 -0.643796
0.626263 1.868687 -0.654754
0.626263 1.919192 -0.664042
0.626263 1.969697 -0.671637
0.626263 2.020202 -0.677519
0.626263 2.070707 -0.681673
0.626263 2.121212 -0.684089
0.626263 2.171717 -0.684760
0.626263 2.222222 -0.683685
0.626263 2.272727 -0.680867
0.626263 2.323232 -0.676312
0.626263 2.373737 -0.670032
0.626263 2.424242 -0.662043
0.626263 2.474747 -0.652366
0.626263 2.525253 -0.641026
0.626263 2.575758 -0.628051
0.626263 2.626263 -0.613474
0.626263 2.676768 -0.597332
0.626263 2.727273 -0.579668
0.626263 2.777778 -0.560525
0.626263 2.828283 -0.539952
0.626263 2.878788 -0.518003
0.626263 2.929293 -0.494732
0.626263 2.979798 -0.470200
0.626263 3.030303 -0.444469
0.626263 3.080808 -0.417604
0.626263 3.131313 -0.389674
0.626263 3.181818 -0.360750
0.626263 3.232323 -0.330907
0.626263 3.282828 -0.300220
0.626263 3.333333 -0.268766
0.626263 3.383838 -0.236628
0.626263 3.434343 -0.203886
0.626263 3.484848 -0.170624
0.626263 3.535354 -0.136927
0.626263 3.585859 -0.102881
0.626263 3.636364 -0.068573
0.626263 3.686869 -0.034089
0.626263 3.737374 0.000481
0.626263 3.787879 0.035050
0.626263 3.838384 0.069530
0.626263 3.888889 0.103832
0.626263 3.939394 0.137870
0.626263 3.989899 0.171556
0.626263 4.040404 0.204805
0.626263 4.090909 0.237531
0.626263 4.141414 0.269651
0.626263 4.191919 0.301084
0.626263 4.242424 0.331749
0.626263 4.292929 0.361568
0.626263 4.343434 0.390465
0.626263 4.393939 0.418366
0.626263 4.444444 0.445200
0.626263 4.494949 0.470899
0.626263 4.545455 0.495397
0.626263 4.595960 0.518631
0.626263 4.646465 0.540543
0.626263 4.696970 0.561077
0.626263 4.747475 0.580179
0.626263 4.797980 0.597802
0.626263 4.848485 0.613901
0.626263 4.898990 0.628434
0.626263 4.949495 0.641364
0.626263 5.000000 0.652658
0.646465 0.000000 0.361358
0.646465 0.050505 0.334074
0.646465 0.101010 0.305938
0.646465 0.151515 0.277022
0.646465 0.202020 0.247399
0.646465 0.252525 0.217146
0.646465 0.303030 0.186338
0.646465 0.353535 0.155056
0.646465 0.404040 0.123378
0.646465 0.454545 0.091386
0.646465 0.505051 0.059160
0.646465 0.555556 0.026783
0.646465 0.606061 -0.005661
0.646465 0.656566 -0.038092
0.646465 0.707071 -0.070425
0.646465 0.757576 -0.102578
0.646465 0.808081 -0.134470
0.646465 0.858586 -0.166019
0.646465 0.909091 -0.197145
0.646465 0.959596 -0.227768
0.646465 1.010101 -0.257810
0.646465 1.060606 -0.287195
0.646465 1.111111 -0.315847
0.646465 1.161616 -0.343694
0.646465 1.212121 -0.370664
0.646465 1.262626 -0.396689
0.646465 1.313131 -0.421702
0.646465 1.363636 -0.445640
0.646465 1.414141 -0.468441
0.646465 1.464646 -0.490048
0.646465 1.515152 -0.510405
0.646465 1.565657 -0.529460
0.646465 1.616162 -0.547166
0.646465 1.666667 -0.563475
0.646465 1.717172 -0.578348
0.646465 1.767677 -0.591746
0.646465 1.818182 -0.603635
0.646465 1.868687 -0.613984
0.646465 1.919192 -0.622768
0.646465 1.969697 -0.629963
0.646465 2.020202 -0.635552
0.646465 2.070707 -0.639520
0.646465 2.121212 -0.641857
0.646465 2.171717 -0.642557
0.646465 2.222222 -0.641619
0.646465 2.272727 -0.639044
0.646465 2.323232 -0.634840
0.646465 2.373737 -0.629016
0.646465 2.424242 -0.621589
0.646465 2.474747 -0.612576
0.646465 2.525253 -0.602001
0.646465 2.575758 -0.589891
0.646465 2.626263 -0.576277
0.646465 2.676768 -0.561193
0.646465 2.727273 -0.544678
0.646465 2.777778 -0.526773
0.646465 2.828283 -0.507526
0.646465 2.878788 -0.486984
0.646465 2.929293 -0.465200
0.646465 2.979798 -0.442229
0.646465 3.030303 -0.418131
0.646465 3.080808 -0.392967
0.646465 3.131313 -0.366800
0.646465 3.181818 -0.339698
0.646465 3.232323 -0.311730
0.646465 3.282828 -0.282967
0.646465 3.333333 -0.253482
0.646465 3.383838 -0.223351
0.646465 3.434343 -0.192650
0.646465 3.484848 -0.161458
0.646465 3.535354 -0.129854
0.646465 3.585859 -0.097919
0.646465 3.636364 -0.065734
0.646465 3.686869 -0.033381
0.646465 3.737374 -0.000944
0.646465 3.787879 0.031496
0.646465 3.838384 0.063856
0.646465 3.888889 0.096053
0.646465 3.939394 0.128004
0.646465 3.989899 0.159630
0.646465 4.040404 0.190848
0.646465 4.090909 0.221580
0.646465 4.141414 0.251746
0.646465 4.191919 0.281271
0.646465 4.242424 0.310078
0.646465 4.292929 0.338095
0.646465 4.343434 0.365249
0.646465 4.393939 0.391472
0.646465 4.444444 0.416696
0.646465 4.494949 0.440858
0.646465 4.545455 0.463895
0.646465 4.595960 0.485750
0.646465 4.646465 0.506366
0.646465 4.696970 0.525690
0.646465 4.747475 0.543674
0.646465 4.797980 0.560271
0.646465 4.848485 0.575439
0.646465 4.898990 0.589140
0.646465 4.949495 0.601339
0.646465 5.000000 0.612004
0.666667 0.000000 0.338055
0.666667 0.050505 0.312689
0.666667 0.101010 0.286527
0.666667 0.151515 0.259633
0.666667 0.202020 0.232078
0.666667 0.252525 0.203930
0.666667 0.303030 0.175263
0.666667 0.353535 0.146149
0.666667 0.404040 0.116661
0.666667 0.454545 0.086877
0.666667 0.505051 0.056871
0.666667 0.555556 0.026719
0.666667 0.606061 -0.003500
0.666667 0.656566 -0.033710
0.666667 0.707071 -0.063835
0.666667 0.757576 -0.093796
0.666667 0.808081 -0.123519
0.666667 0.858586 -0.152926
0.666667 0.909091 -0.181944
0.666667 0.959596 -0.210497
0.666667 1.010101 -0.238514
0.666667 1.060606 -0.265922
0.666667 1.111111 -0.292653
0.666667 1.161616 -0.318636
0.666667 1.212121 -0.343808
0.666667 1.262626 -0.368102
0.666667 1.313131 -0.391458
0.666667 1.363636 -0.413816
0.666667 1.414141 -0.435118
0.666667 1.464646 -0.455310
0.666667 1.515152 -0.474342
0.666667 1.565657 -0.492163
0.666667 1.616162 -0.508730
0.666667 1.666667 -0.523999
0.666667 1.717172 -0.537932
0.666667 1.767677 -0.550493
0.666667 1.818182 -0.561650
0.666667 1.868687 -0.571375
0.666667 1.919192 -0.579643
0.666667 1.969697 -0.586432
0.666667 2.020202 -0.591726
0.666667 2.070707 -0.595511
0.666667 2.121212 -0.597777
0.666667 2.171717 -0.598519
0.666667 2.222222 -0.597735
0.666667 2.272727 -0.595426
0.666667 2.323232 -0.591598
0.666667 2.373737 -0.586262
0.666667 2.424242 -0.579431
0.666667 2.474747 -0.571122
0.666667 2.525253 -0.561357
0.666667 2.575758 -0.550160
0.666667 2.626263 -0.537560
0.666667 2.676768 -0.523589
0.666667 2.727273 -0.508283
0.666667 2.777778 -0.491681
0.666667 2.828283 -0.473824
0.666667 2.878788 -0.454760
0.666667 2.929293 -0.434535
0.666667 2.979798 -0.413203
0.666667 3.030303 -0.390817
0.666667 3.080808 -0.367434
0.666667 3.131313 -0.343114
0.666667 3.181818 -0.317919
0.666667 3.232323 -0.291913
0.666667 3.282828 -0.265163
0.666667 3.333333 -0.237737
0.666667 3.383838 -0.209704
0.666667 3.434343 -0.181136
0.666667 3.484848 -0.152107
0.666667 3.535354 -0.122690
0.666667 3.585859 -0.092959
0.666667 3.636364 -0.062992
0.666667 3.686869 -0.032864
0.666667 3.737374 -0.002653
0.666667 3.787879 0.027566
0.666667 3.838384 0.057714
0.666667 3.888889 0.087715
0.666667 3.939394 0.117492
0.666667 3.989899 0.146970
0.666667 4.040404 0.176073
0.666667 4.090909 0.204727
0.666667 4.141414 0.232859
0.666667 4.191919 0.260396
0.666667 4.242424 0.287270
0.666667 4.292929 0.313412
0.666667 4.343434 0.338754
0.666667 4.393939 0.363232
0.666667 4.444444 0.386783
0.666667 4.494949 0.409349
0.666667 4.545455 0.430870
0.666667 4.595960 0.451293
0.666667 4.646465 0.470565
0.666667 4.696970 0.488636
0.666667 4.747475 0.505462
0.666667 4.797980 0.520998
0.666667 4.848485 0.535206
0.666667 4.898990 0.548049
0.666667 4.949495 0.559495
0.666667 5.000000 0.569513
0.686869 0.000000 0.313832
0.686869 0.050505 0.290471
0.686869 0.101010 0.266369
0.686869 0.151515 0.241588
0.686869 0.202020 0.216191
0.686869 0.252525 0.190242
0.686869 0.303030 0.163808
0.686869 0.353535 0.136957
0.686869 0.404040 0.109756
0.686869 0.454545 0.082275
0.686869 0.505051 0.054585
0.686869 0.555556 0.026755
0.686869 0.606061 -0.001143
0.686869 0.656566 -0.029038
0.686869 0.707071 -0.056859
0.686869 0.757576 -0.084535
0.686869 0.808081 -0.111995
0.686869 0.858586 -0.139170
0.686869 0.909091 -0.165990
0.686869 0.959596 -0.192387
0.686869 1.010101 -0.218293
0.686869 1.060606 -0.243642
0.686869 1.111111 -0.268370
0.686869 1.161616 -0.292413
0.686869 1.212121 -0.315711
0.686869 1.262626 -0.338204
0.686869 1.313131 -0.359834
0.686869 1.363636 -0.380547
0.686869 1.414141 -0.400289
0.686869 1.464646 -0.419010
0.686869 1.515152 -0.436663
0.686869 1.565657 -0.453202
0.686869 1.616162 -0.468585
0.686869 1.666667 -0.482773
0.686869 1.717172 -0.495730
0.686869 1.767677 -0.507423
0.686869 1.818182 -0.517822
0.686869 1.868687 -0.526900
0.686869 1.919192 -0.534635
0.686869 1.969697 -0.541006
0.686869 2.020202 -0.545998
0.686869 2.070707 -0.549597
0.686869 2.121212 -0.551794
0.686869 2.171717 -0.552585
0.686869 2.222222 -0.551966
0.686869 2.272727 -0.549939
0.686869 2.323232 -0.546510
0.686869 2.373737 -0.541687
0.686869 2.424242 -0.535483
0.686869 2.474747 -0.527913
0.686869 2.525253 -0.518997
0.686869 2.575758 -0.508758
0.686869 2.626263 -0.497221
0.686869 2.676768 -0.484416
0.686869 2.727273 -0.470375
0.686869 2.777778 -0.455135
0.686869 2.828283 -0.438734
0.686869 2.878788 -0.421215
0.686869 2.929293 -0.402621
0.686869 2.979798 -0.383001
0.686869 3.030303 -0.362403
0.686869 3.080808 -0.340882
0.686869 3.131313 -0.318491
0.686869 3.181818 -0.295288
0.686869 3.232323 -0.271332
0.686869 3.282828 -0.246684
0.686869 3.333333 -0.221407
0.686869 3.383838 -0.195565
0.686869 3.434343 -0.169225
0.686869 3.484848 -0.142453
0.686869 3.535354 -0.115317
0.686869 3.585859 -0.087888
0.686869 3.636364 -0.060234
0.686869 3.686869 -0.032427
0.686869 3.737374 -0.004537
0.686869 3.787879 0.023364
0.686869 3.838384 0.051206
0.686869 3.888889 0.078917
0.686869 3.939394 0.106427
0.686869 3.989899 0.133666
0.686869 4.040404 0.160563
0.686869 4.090909 0.187052
0.686869 4.141414 0.213063
0.686869 4.191919 0.238531
0.686869 4.242424 0.263390
0.686869 4.292929 0.287578
0.686869 4.343434 0.311033
0.686869 4.393939 0.333694
0.686869 4.444444 0.355504
0.686869 4.494949 0.376408
0.686869 4.545455 0.396352
0.686869 4.595960 0.415285
0.686869 4.646465 0.433158
0.686869 4.696970 0.449928
0.686869 4.747475 0.465549
0.686869 4.797980 0.479984
0.686869 4.848485 0.493195
0.686869 4.898990 0.505147
0.686869 4.949495 0.515812
0.686869 5.000000 0.525161
0.707071 0.000000 0.288558
0.707071 0.050505 0.267285
0.707071 0.101010 0.245331
0.707071 0.151515 0.222751
0.707071 0.202020 0.199604
0.707071 0.252525 0.175947
0.707071 0.303030 0.151841
0.707071 0.353535 0.127348
0.707071 0.404040 0.102531
0.707071 0.454545 0.077452
0.707071 0.505051 0.052175
0.707071 0.555556 0.026766
0.707071 0.606061 0.001288
0.707071 0.656566 -0.024193
0.707071 0.707071 -0.049613
0.707071 0.757576 -0.074906
0.707071 0.808081 -0.100007
0.707071 0.858586 -0.124854
0.707071 0.909091 -0.149383
0.707071 0.959596 -0.173530
0.707071 1.010101 -0.197235
0.707071 1.060606 -0.220437
0.707071 1.111111 -0.243077
0.707071 1.161616 -0.265097
0.707071 1.212121 -0.286440
0.707071 1.262626 -0.307054
0.707071 1.313131 -0.326884
0.707071 1.363636 -0.345881
0.707071 1.414141 -0.363995
0.707071 1.464646 -0.381182
0.707071 1.515152 -0.397396
0.707071 1.565657 -0.412597
0.707071 1.616162 -0.426745
0.707071 1.666667 -0.439805
0.707071 1.717172 -0.451744
0.707071 1.767677 -0.462531
0.707071 1.818182 -0.472138
0.707071 1.868687 -0.480541
0.707071 1.919192 -0.487718
0.707071 1.969697 -0.493652
0.707071 2.020202 -0.498327
0.707071 2.070707 -0.501731
0.707071 2.121212 -0.503855
0.707071 2.171717 -0.504695
0.707071 2.222222 -0.504247
0.707071 2.272727 -0.502514
0.707071 2.323232 -0.499499
0.707071 2.373737 -0.495210
0.707071 2.424242 -0.489658
0.707071 2.474747 -0.482858
0.707071 2.525253 -0.474826
0.707071 2.575758 -0.465583
0.707071 2.626263 -0.455153
0.707071 2.676768 -0.443562
0.707071 2.727273 -0.430840
0.707071 2.777778 -0.417019
0.707071 2.828283 -0.402135
0.707071 2.878788 -0.386225
0.707071 2.929293 -0.369330
0.707071 2.979798 -0.351494
0.707071 3.030303 -0.332761
0.707071 3.080808 -0.313179
0.707071 3.131313 -0.292799
0.707071 3.181818 -0.271672
0.707071 3.232323 -0.249852
0.707071 3.282828 -0.227395
0.707071 3.333333 -0.204358
0.707071 3.383838 -0.180800
0.707071 3.434343 -0.156781
0.707071 3.484848 -0.132362
0.707071 3.535354 -0.107605
0.707071 3.585859 -0.082574
0.707071 3.636364 -0.057333
0.707071 3.686869 -0.031945
0.707071 3.737374 -0.006476
0.707071 3.787879 0.019010
0.707071 3.838384 0.044447
0.707071 3.888889 0.069771
0.707071 3.939394 0.094917
0.707071 3.989899 0.119821
0.707071 4.040404 0.144419
0.707071 4.090909 0.168649
0.707071 4.141414 0.192449
0.707071 4.191919 0.215758
0.707071 4.242424 0.238517
0.707071 4.292929 0.260668
0.707071 4.343434 0.282154
0.707071 4.393939 0.302920
0.707071 4.444444 0.322914
0.707071 4.494949 0.342084
0.707071 4.545455 0.360382
0.707071 4.595960 0.377761
0.707071 4.646465 0.394177
0.707071 4.696970 0.409587
0.707071 4.747475 0.423953
0.707071 4.797980 0.437237
0.707071 4.848485 0.449407
0.707071 4.898990 0.460430
0.707071 4.949495 0.470279
0.707071 5.000000 0.478929
0.727273 0.000000 0.262086
0.727273 0.050505 0.242986
0.727273 0.101010 0.223265
0.727273 0.151515 0.202976
0.727273 0.202020 0.182168
0.727273 0.252525 0.160896
0.727273 0.303030 0.139214
0.727273 0.353535 0.117177
0.727273 0.404040 0.094841
0.727273 0.454545 0.072263
0.727273 0.505051 0.049501
0.727273 0.555556 0.026612
0.727273 0.606061 0.003656
0.727273 0.656566 -0.019310
0.727273 0.707071 -0.042226
0.727273 0.757576 -0.065035
0.727273 0.808081 -0.087678
0.727273 0.858586 -0.110097
0.727273 0.909091 -0.132236
0.727273 0.959596 -0.154037
0.727273 1.010101 -0.175445
0.727273 1.060606 -0.196406
0.727273 1.111111 -0.216866
0.727273 1.161616 -0.236774
0.727273 1.212121 -0.256077
0.727273 1.262626 -0.274727
0.727273 1.313131 -0.292677
0.727273 1.363636 -0.309880
0.727273 1.414141 -0.326293
0.727273 1.464646 -0.341874
0.727273 1.515152 -0.356583
0.727273 1.565657 -0.370382
0.727273 1.616162 -0.383237
0.727273 1.666667 -0.395115
0.727273 1.717172 -0.405985
0.727273 1.767677 -0.415820
0.727273 1.818182 -0.424594
0.727273 1.868687 -0.432286
0.727273 1.919192 -0.438875
0.727273 1.969697 -0.444345
0.727273 2.020202 -0.448681
0.727273 2.070707 -0.451874
0.727273 2.121212 -0.453914
0.727273 2.171717 -0.454796
0.727273 2.222222 -0.454519
0.727273 2.272727 -0.453082
0.727273 2.323232 -0.450490
0.727273 2.373737 -0.446750
0.727273 2.424242 -0.441870
0.727273 2.474747 -0.435863
0.727273 2.525253 -0.428744
0.727273 2.575758 -0.420532
0.727273 2.626263 -0.411248
0.727273 2.676768 -0.400915
0.727273 2.727273 -0.389559
0.727273 2.777778 -0.377210
0.727273 2.828283 -0.363899
0.727273 2.878788 -0.349660
0.727273 2.929293 -0.334530
0.727273 2.979798 -0.318546
0.727273 3.030303 -0.301750
0.727273 3.080808 -0.284184
0.727273 3.131313 -0.265894
0.727273 3.181818 -0.246925
0.727273 3.232323 -0.227327
0.727273 3.282828 -0.207149
0.727273 3.333333 -0.186443
0.727273 3.383838 -0.165261
0.727273 3.434343 -0.143658
0.727273 3.484848 -0.121688
0.727273 3.535354 -0.099408
0.727273 3.585859 -0.076875
